filename,latitude,longitude,geometry,esa_code_mode,label,label_flag,label_confidence,valid_pixels_in_patch,counts,label_id
28.7056_76.9646.png,28.7056,76.9646,POINT (76.9646 28.7056),40,Cropland,mixed,0.36468505859375,16384,"{10: 2082, 20: 480, 30: 2663, 40: 5975, 50: 4877, 60: 307}",2
28.9266_77.5058.png,28.9266,77.5058,POINT (77.5058 28.9266),20,Shrubland,mixed,0.4534912109375,16384,"{10: 6138, 20: 7430, 30: 307, 40: 2161, 50: 290, 60: 58}",5
28.9354_76.9944.png,28.9354,76.9944,POINT (76.9944 28.9354),40,Cropland,confident,0.88555908203125,16384,"{10: 1162, 20: 180, 30: 37, 40: 14509, 50: 491, 60: 4, 80: 1}",2
28.8855_77.1146.png,28.8855,77.1146,POINT (77.1146 28.8855),40,Cropland,confident,0.813232421875,16384,"{10: 830, 20: 711, 30: 1177, 40: 13324, 50: 290, 60: 52}",2
28.9442_77.0443.png,28.9442,77.0443,POINT (77.0443 28.9442),40,Cropland,confident,0.71795654296875,16384,"{10: 1383, 20: 334, 30: 186, 40: 11763, 50: 2582, 60: 136}",2
28.4178_77.0944.png,28.4178,77.0944,POINT (77.0944 28.4178),40,Cropland,confident,0.751220703125,16384,"{10: 348, 20: 1, 30: 1985, 40: 12308, 50: 1247, 60: 495}",2
28.2679_77.5909.png,28.2679,77.5909,POINT (77.5909 28.2679),40,Cropland,confident,0.8597412109375,16384,"{10: 6, 30: 2290, 40: 14086, 60: 2}",2
28.7056_77.0058.png,28.7056,77.0058,POINT (77.0058 28.7056),40,Cropland,confident,0.87939453125,16384,"{10: 556, 20: 28, 30: 925, 40: 14408, 50: 433, 60: 34}",2
28.3556_77.5146.png,28.3556,77.5146,POINT (77.5146 28.3556),40,Cropland,confident,0.9833984375,16384,"{20: 2, 30: 270, 40: 16112}",2
28.2591_77.3943.png,28.2591,77.3943,POINT (77.3943 28.2591),40,Cropland,mixed,0.48468017578125,16384,"{10: 141, 20: 58, 30: 4976, 40: 7941, 50: 2035, 60: 1230, 80: 3}",2
28.4556_77.0944.png,28.4556,77.0944,POINT (77.0944 28.4556),40,Cropland,confident,0.87530517578125,16384,"{10: 804, 30: 996, 40: 14341, 60: 242, 80: 1}",2
28.4178_77.0645.png,28.4178,77.0645,POINT (77.0645 28.4178),40,Cropland,confident,0.841552734375,16384,"{10: 590, 20: 14, 30: 697, 40: 13788, 50: 1269, 60: 26}",2
28.4178_77.3233.png,28.4178,77.3233,POINT (77.3233 28.4178),40,Cropland,mixed,0.44378662109375,16384,"{10: 1179, 20: 21, 30: 1770, 40: 7271, 50: 5364, 60: 619, 80: 160}",2
28.9266_77.0821.png,28.9266,77.0821,POINT (77.0821 28.9266),40,Cropland,confident,0.84716796875,16384,"{10: 920, 20: 375, 30: 597, 40: 13880, 50: 560, 60: 52}",2
28.2442_77.3910.png,28.2442,77.391,POINT (77.391 28.2442),40,Cropland,confident,0.59063720703125,16384,"{10: 572, 20: 1, 30: 3540, 40: 9677, 50: 2413, 60: 181}",2
28.5590_77.3646.png,28.559,77.3646,POINT (77.3646 28.559),50,Built-up,confident,0.66070556640625,16384,"{10: 2545, 20: 116, 30: 1199, 40: 1196, 50: 10825, 60: 503}",1
28.3090_77.1821.png,28.309,77.1821,POINT (77.1821 28.309),40,Cropland,confident,0.66839599609375,16384,"{10: 346, 20: 3, 30: 2917, 40: 10951, 50: 1933, 60: 229, 80: 5}",2
28.2591_77.4443.png,28.2591,77.4443,POINT (77.4443 28.2591),40,Cropland,confident,0.75872802734375,16384,"{10: 670, 20: 1, 30: 698, 40: 12431, 50: 2413, 60: 171}",2
28.7056_76.9734.png,28.7056,76.9734,POINT (76.9734 28.7056),50,Built-up,confident,0.62969970703125,16384,"{10: 357, 20: 384, 30: 1506, 40: 2917, 50: 10317, 60: 830, 80: 73}",1
28.8354_76.8822.png,28.8354,76.8822,POINT (76.8822 28.8354),40,Cropland,mixed,0.47137451171875,16384,"{10: 840, 20: 315, 30: 1308, 40: 7723, 50: 4899, 60: 1299}",2
28.4590_77.5909.png,28.459,77.5909,POINT (77.5909 28.459),40,Cropland,confident,0.7413330078125,16384,"{10: 1178, 30: 339, 40: 12146, 50: 2668, 60: 13, 80: 40}",2
28.3266_77.6322.png,28.3266,77.6322,POINT (77.6322 28.3266),40,Cropland,confident,0.96875,16384,"{10: 41, 20: 2, 30: 387, 40: 15872, 50: 78, 60: 4}",2
28.8442_77.6146.png,28.8442,77.6146,POINT (77.6146 28.8442),40,Cropland,confident,0.831298828125,16384,"{10: 310, 20: 1321, 30: 898, 40: 13620, 50: 89, 60: 146}",2
28.6942_77.3822.png,28.6942,77.3822,POINT (77.3822 28.6942),50,Built-up,confident,0.57159423828125,16384,"{10: 4650, 20: 72, 30: 551, 40: 1700, 50: 9365, 60: 46}",1
28.9590_77.5821.png,28.959,77.5821,POINT (77.5821 28.959),40,Cropland,confident,0.713623046875,16384,"{10: 420, 20: 18, 30: 412, 40: 11692, 50: 3647, 60: 126, 80: 69}",2
28.7855_76.9734.png,28.7855,76.9734,POINT (76.9734 28.7855),40,Cropland,confident,0.8912353515625,16384,"{10: 91, 20: 111, 30: 1040, 40: 14602, 50: 454, 60: 86}",2
28.9266_76.9233.png,28.9266,76.9233,POINT (76.9233 28.9266),40,Cropland,confident,0.80072021484375,16384,"{10: 62, 20: 371, 30: 810, 40: 13119, 50: 21, 60: 2001}",2
28.9590_76.9944.png,28.959,76.9944,POINT (76.9944 28.959),40,Cropland,confident,0.8863525390625,16384,"{10: 304, 20: 59, 30: 395, 40: 14522, 50: 287, 60: 817}",2
28.3354_77.1821.png,28.3354,77.1821,POINT (77.1821 28.3354),40,Cropland,confident,0.86749267578125,16384,"{10: 79, 20: 13, 30: 1781, 40: 14213, 50: 85, 60: 213}",2
28.9266_77.4145.png,28.9266,77.4145,POINT (77.4145 28.9266),40,Cropland,mixed,0.4654541015625,16384,"{10: 433, 20: 604, 30: 722, 40: 7626, 50: 6514, 60: 485}",2
28.5057_77.3444.png,28.5057,77.3444,POINT (77.3444 28.5057),50,Built-up,mixed,0.4210205078125,16384,"{10: 1798, 20: 87, 30: 2667, 40: 3692, 50: 6898, 60: 452, 80: 790}",1
28.7354_76.9409.png,28.7354,76.9409,POINT (76.9409 28.7354),50,Built-up,mixed,0.45947265625,16384,"{10: 509, 20: 453, 30: 3310, 40: 4341, 50: 7528, 60: 201, 80: 42}",1
28.7557_77.4734.png,28.7557,77.4734,POINT (77.4734 28.7557),50,Built-up,mixed,0.2684326171875,16384,"{10: 3731, 20: 401, 30: 3964, 40: 3517, 50: 4398, 60: 373}",1
28.2354_77.0557.png,28.2354,77.0557,POINT (77.0557 28.2354),40,Cropland,confident,0.81231689453125,16384,"{10: 1010, 30: 669, 40: 13309, 50: 1396}",2
28.4057_76.9734.png,28.4057,76.9734,POINT (76.9734 28.4057),40,Cropland,confident,0.90045166015625,16384,"{10: 295, 20: 3, 30: 1122, 40: 14753, 60: 211}",2
28.8556_77.2646.png,28.8556,77.2646,POINT (77.2646 28.8556),40,Cropland,mixed,0.39501953125,16384,"{10: 2774, 20: 315, 30: 1391, 40: 6472, 50: 5404, 60: 28}",2
28.3556_76.9558.png,28.3556,76.9558,POINT (76.9558 28.3556),40,Cropland,confident,0.67919921875,16384,"{10: 5196, 30: 47, 40: 11128, 60: 13}",2
28.7855_77.3646.png,28.7855,77.3646,POINT (77.3646 28.7855),50,Built-up,confident,0.78411865234375,16384,"{10: 3120, 20: 70, 30: 90, 40: 147, 50: 12847, 60: 109, 80: 1}",1
28.4354_76.9409.png,28.4354,76.9409,POINT (76.9409 28.4354),40,Cropland,confident,0.9735107421875,16384,"{10: 172, 30: 221, 40: 15950, 50: 41}",2
28.6443_77.4233.png,28.6443,77.4233,POINT (77.4233 28.6443),20,Shrubland,confident,0.50311279296875,16384,"{10: 3935, 20: 8243, 30: 803, 40: 2513, 50: 860, 60: 30}",5
28.4854_77.5234.png,28.4854,77.5234,POINT (77.5234 28.4854),50,Built-up,mixed,0.406005859375,16384,"{10: 442, 20: 204, 30: 5017, 40: 2160, 50: 6652, 60: 1895, 80: 14}",1
28.2943_77.2444.png,28.2943,77.2444,POINT (77.2444 28.2943),40,Cropland,confident,0.95989990234375,16384,"{10: 70, 30: 157, 40: 15727, 50: 428, 60: 2}",2
28.9766_77.3734.png,28.9766,77.3734,POINT (77.3734 28.9766),40,Cropland,confident,0.94573974609375,16384,"{10: 2, 20: 314, 30: 492, 40: 15495, 50: 50, 60: 31}",2
28.8855_76.8910.png,28.8855,76.891,POINT (76.891 28.8855),40,Cropland,confident,0.5771484375,16384,"{10: 4434, 20: 42, 30: 457, 40: 9456, 50: 1665, 60: 296, 80: 34}",2
28.5942_77.2444.png,28.5942,77.2444,POINT (77.2444 28.5942),10,Tree_cover,mixed,0.41094970703125,16384,"{10: 6733, 20: 44, 30: 427, 40: 1576, 50: 3301, 60: 948, 80: 3355}",6
28.4590_77.0821.png,28.459,77.0821,POINT (77.0821 28.459),40,Cropland,confident,0.73291015625,16384,"{10: 1313, 20: 8, 30: 1974, 40: 12008, 50: 1005, 60: 76}",2
28.5443_77.4734.png,28.5443,77.4734,POINT (77.4734 28.5443),50,Built-up,confident,0.8851318359375,16384,"{10: 732, 30: 39, 40: 1054, 50: 14502, 60: 51, 80: 6}",1
28.5942_77.4910.png,28.5942,77.491,POINT (77.491 28.5942),40,Cropland,mixed,0.43310546875,16384,"{10: 477, 20: 746, 30: 3617, 40: 7096, 50: 3893, 60: 542, 80: 13}",2
28.9766_77.6410.png,28.9766,77.641,POINT (77.641 28.9766),50,Built-up,confident,0.62213134765625,16384,"{10: 806, 20: 1566, 30: 2357, 40: 1086, 50: 10193, 60: 376}",1
28.2557_76.8558.png,28.2557,76.8558,POINT (76.8558 28.2557),40,Cropland,confident,0.78564453125,16384,"{10: 1515, 30: 700, 40: 12872, 50: 1297}",2
28.6942_77.4443.png,28.6942,77.4443,POINT (77.4443 28.6942),20,Shrubland,mixed,0.2637939453125,16384,"{10: 3804, 20: 4322, 30: 3180, 40: 2310, 50: 2627, 60: 141}",5
28.9766_77.5234.png,28.9766,77.5234,POINT (77.5234 28.9766),40,Cropland,confident,0.97052001953125,16384,"{10: 154, 20: 22, 30: 124, 40: 15901, 50: 183}",2
28.9678_77.2410.png,28.9678,77.241,POINT (77.241 28.9678),40,Cropland,confident,0.95635986328125,16384,"{10: 552, 20: 51, 30: 32, 40: 15669, 60: 80}",2
28.4354_77.4233.png,28.4354,77.4233,POINT (77.4233 28.4354),40,Cropland,confident,0.8050537109375,16384,"{10: 525, 20: 14, 30: 1267, 40: 13190, 50: 530, 60: 6, 80: 852}",2
28.9090_77.5909.png,28.909,77.5909,POINT (77.5909 28.909),40,Cropland,confident,0.82452392578125,16384,"{10: 265, 20: 3, 30: 677, 40: 13509, 50: 1928, 60: 2}",2
28.7090_77.0322.png,28.709,77.0322,POINT (77.0322 28.709),50,Built-up,mixed,0.462646484375,16384,"{10: 251, 20: 11, 30: 776, 40: 7317, 50: 7580, 60: 436, 80: 13}",1
28.2090_77.5322.png,28.209,77.5322,POINT (77.5322 28.209),40,Cropland,confident,0.9464111328125,16384,"{10: 128, 30: 189, 40: 15506, 50: 561}",2
28.7056_77.4057.png,28.7056,77.4057,POINT (77.4057 28.7056),10,Tree_cover,mixed,0.41741943359375,16384,"{10: 6839, 20: 350, 30: 515, 40: 2359, 50: 6285, 60: 36}",6
28.5091_77.0234.png,28.5091,77.0234,POINT (77.0234 28.5091),40,Cropland,mixed,0.41156005859375,16384,"{10: 6499, 20: 65, 30: 478, 40: 6743, 50: 2501, 60: 98}",2
28.9442_77.5821.png,28.9442,77.5821,POINT (77.5821 28.9442),40,Cropland,confident,0.72930908203125,16384,"{10: 359, 20: 40, 30: 970, 40: 11949, 50: 2028, 60: 1038}",2
28.3442_77.5944.png,28.3442,77.5944,POINT (77.5944 28.3442),40,Cropland,confident,0.988037109375,16384,"{30: 196, 40: 16188}",2
28.5355_77.2646.png,28.5355,77.2646,POINT (77.2646 28.5355),50,Built-up,confident,0.95904541015625,16384,"{10: 473, 30: 127, 40: 9, 50: 15713, 60: 29, 80: 33}",1
28.4678_77.0234.png,28.4678,77.0234,POINT (77.0234 28.4678),40,Cropland,confident,0.73602294921875,16384,"{10: 561, 20: 20, 30: 1579, 40: 12059, 50: 2147, 60: 18}",2
28.2591_76.8910.png,28.2591,76.891,POINT (76.891 28.2591),40,Cropland,confident,0.8792724609375,16384,"{10: 1975, 30: 3, 40: 14406}",2
28.2266_77.1909.png,28.2266,77.1909,POINT (77.1909 28.2266),40,Cropland,confident,0.97979736328125,16384,"{10: 9, 30: 322, 40: 16053}",2
28.9090_77.3145.png,28.909,77.3145,POINT (77.3145 28.909),40,Cropland,confident,0.608154296875,16384,"{10: 3090, 20: 555, 30: 267, 40: 9964, 50: 2497, 60: 11}",2
28.4057_77.0944.png,28.4057,77.0944,POINT (77.0944 28.4057),40,Cropland,confident,0.51080322265625,16384,"{10: 307, 20: 7, 30: 4624, 40: 8369, 50: 90, 60: 2981, 80: 6}",2
28.9057_77.5909.png,28.9057,77.5909,POINT (77.5909 28.9057),40,Cropland,confident,0.8282470703125,16384,"{10: 274, 20: 3, 30: 670, 40: 13570, 50: 1865, 60: 2}",2
28.4942_77.3057.png,28.4942,77.3057,POINT (77.3057 28.4942),50,Built-up,confident,0.55926513671875,16384,"{10: 880, 20: 346, 30: 3525, 40: 2361, 50: 9163, 60: 102, 80: 7}",1
28.4678_77.2444.png,28.4678,77.2444,POINT (77.2444 28.4678),50,Built-up,confident,0.7989501953125,16384,"{10: 739, 20: 50, 30: 240, 40: 1993, 50: 13090, 60: 270, 80: 2}",1
28.2591_77.0557.png,28.2591,77.0557,POINT (77.0557 28.2591),40,Cropland,confident,0.8656005859375,16384,"{10: 2175, 30: 27, 40: 14182}",2
28.8855_77.5410.png,28.8855,77.541,POINT (77.541 28.8855),40,Cropland,confident,0.892822265625,16384,"{10: 475, 20: 111, 30: 817, 40: 14628, 50: 344, 60: 9}",2
28.7442_77.0146.png,28.7442,77.0146,POINT (77.0146 28.7442),50,Built-up,confident,0.7188720703125,16384,"{10: 2327, 20: 3, 30: 139, 40: 2136, 50: 11778, 60: 1}",1
28.9556_77.5645.png,28.9556,77.5645,POINT (77.5645 28.9556),40,Cropland,confident,0.9305419921875,16384,"{10: 240, 20: 3, 30: 194, 40: 15246, 50: 693, 60: 8}",2
28.3442_77.1821.png,28.3442,77.1821,POINT (77.1821 28.3442),40,Cropland,confident,0.82696533203125,16384,"{10: 198, 20: 5, 30: 1136, 40: 13549, 50: 1441, 60: 55}",2
28.2855_77.5410.png,28.2855,77.541,POINT (77.541 28.2855),30,Grassland,mixed,0.48114013671875,16384,"{10: 770, 20: 65, 30: 7883, 40: 5656, 50: 883, 60: 1104, 80: 23}",3
28.5678_77.5410.png,28.5678,77.541,POINT (77.541 28.5678),40,Cropland,confident,0.5404052734375,16384,"{10: 2711, 20: 12, 30: 558, 40: 8854, 50: 4234, 60: 15}",2
28.5267_77.6146.png,28.5267,77.6146,POINT (77.6146 28.5267),40,Cropland,confident,0.77825927734375,16384,"{10: 1134, 20: 18, 30: 884, 40: 12751, 50: 724, 60: 98, 80: 775}",2
28.6179_77.4910.png,28.6179,77.491,POINT (77.491 28.6179),40,Cropland,confident,0.9764404296875,16384,"{10: 86, 20: 11, 30: 276, 40: 15998, 50: 5, 60: 8}",2
28.8090_77.4321.png,28.809,77.4321,POINT (77.4321 28.809),50,Built-up,confident,0.851318359375,16384,"{10: 2090, 20: 1, 30: 83, 40: 162, 50: 13948, 60: 98, 80: 2}",1
28.9766_77.2234.png,28.9766,77.2234,POINT (77.2234 28.9766),40,Cropland,confident,0.958984375,16384,"{10: 84, 20: 74, 30: 322, 40: 15712, 50: 29, 60: 163}",2
28.8591_77.2734.png,28.8591,77.2734,POINT (77.2734 28.8591),40,Cropland,confident,0.56927490234375,16384,"{10: 4468, 20: 273, 30: 1294, 40: 9327, 50: 994, 60: 28}",2
28.3556_77.1645.png,28.3556,77.1645,POINT (77.1645 28.3556),50,Built-up,confident,0.803466796875,16384,"{10: 886, 20: 1, 30: 365, 40: 1868, 50: 13164, 60: 100}",1
28.3943_77.5146.png,28.3943,77.5146,POINT (77.5146 28.3943),40,Cropland,confident,0.89788818359375,16384,"{10: 481, 20: 2, 30: 665, 40: 14711, 50: 506, 60: 19}",2
28.6942_77.5733.png,28.6942,77.5733,POINT (77.5733 28.6942),40,Cropland,mixed,0.442138671875,16384,"{10: 3836, 20: 3342, 30: 838, 40: 7244, 50: 1013, 60: 111}",2
28.2090_77.5645.png,28.209,77.5645,POINT (77.5645 28.209),40,Cropland,confident,0.93975830078125,16384,"{10: 245, 30: 628, 40: 15397, 50: 114}",2
28.6179_77.6146.png,28.6179,77.6146,POINT (77.6146 28.6179),40,Cropland,confident,0.8929443359375,16384,"{10: 101, 20: 15, 30: 941, 40: 14630, 50: 313, 60: 384}",2
28.9854_77.2646.png,28.9854,77.2646,POINT (77.2646 28.9854),40,Cropland,confident,0.98028564453125,16384,"{10: 13, 20: 102, 30: 99, 40: 16061, 60: 109}",2
28.9556_76.9944.png,28.9556,76.9944,POINT (76.9944 28.9556),40,Cropland,confident,0.90960693359375,16384,"{10: 367, 20: 168, 30: 166, 40: 14903, 50: 101, 60: 679}",2
28.4354_77.0410.png,28.4354,77.041,POINT (77.041 28.4354),40,Cropland,confident,0.875732421875,16384,"{10: 672, 30: 485, 40: 14348, 50: 826, 60: 25, 80: 28}",2
28.6056_77.5234.png,28.6056,77.5234,POINT (77.5234 28.6056),40,Cropland,confident,0.7017822265625,16384,"{10: 1333, 20: 86, 30: 326, 40: 11498, 50: 2992, 60: 1, 80: 148}",2
28.9442_77.4321.png,28.9442,77.4321,POINT (77.4321 28.9442),40,Cropland,mixed,0.48431396484375,16384,"{10: 708, 20: 540, 30: 2561, 40: 7935, 50: 3711, 60: 927, 80: 2}",2
28.7591_77.5146.png,28.7591,77.5146,POINT (77.5146 28.7591),40,Cropland,confident,0.8603515625,16384,"{10: 464, 20: 58, 30: 857, 40: 14096, 50: 644, 60: 265}",2
28.9556_77.1943.png,28.9556,77.1943,POINT (77.1943 28.9556),40,Cropland,confident,0.66070556640625,16384,"{10: 2116, 20: 1055, 30: 1110, 40: 10825, 50: 984, 60: 264, 80: 30}",2
28.6267_77.3444.png,28.6267,77.3444,POINT (77.3444 28.6267),50,Built-up,confident,0.50872802734375,16384,"{10: 7815, 20: 25, 30: 63, 40: 142, 50: 8335, 60: 4}",1
28.5267_77.5821.png,28.5267,77.5821,POINT (77.5821 28.5267),40,Cropland,confident,0.6649169921875,16384,"{10: 824, 20: 27, 30: 1429, 40: 10894, 50: 2810, 60: 287, 80: 113}",2
28.6267_77.6058.png,28.6267,77.6058,POINT (77.6058 28.6267),40,Cropland,confident,0.96038818359375,16384,"{10: 113, 20: 80, 30: 371, 40: 15735, 50: 71, 60: 14}",2
28.5590_77.0733.png,28.559,77.0733,POINT (77.0733 28.559),40,Cropland,mixed,0.49957275390625,16384,"{10: 1571, 20: 538, 30: 4342, 40: 8185, 50: 1701, 60: 47}",2
28.4556_77.1146.png,28.4556,77.1146,POINT (77.1146 28.4556),40,Cropland,confident,0.7210693359375,16384,"{10: 618, 20: 30, 30: 3532, 40: 11814, 50: 362, 60: 28}",2
28.2056_77.1943.png,28.2056,77.1943,POINT (77.1943 28.2056),40,Cropland,confident,0.94036865234375,16384,"{10: 159, 30: 818, 40: 15407}",2
28.2855_77.2646.png,28.2855,77.2646,POINT (77.2646 28.2855),40,Cropland,confident,0.95379638671875,16384,"{10: 146, 20: 2, 30: 401, 40: 15627, 50: 208}",2
28.3178_77.3409.png,28.3178,77.3409,POINT (77.3409 28.3178),30,Grassland,mixed,0.3990478515625,16384,"{10: 851, 20: 27, 30: 6538, 40: 4303, 50: 3613, 60: 1030, 80: 22}",3
28.5557_77.6322.png,28.5557,77.6322,POINT (77.6322 28.5557),40,Cropland,confident,0.72161865234375,16384,"{10: 494, 20: 5, 30: 688, 40: 11823, 50: 2918, 60: 450, 80: 6}",2
28.8943_77.3822.png,28.8943,77.3822,POINT (77.3822 28.8943),40,Cropland,confident,0.5201416015625,16384,"{10: 1148, 20: 977, 30: 1843, 40: 8522, 50: 3454, 60: 440}",2
28.2178_77.0645.png,28.2178,77.0645,POINT (77.0645 28.2178),40,Cropland,confident,0.88348388671875,16384,"{10: 362, 30: 573, 40: 14475, 50: 962, 60: 12}",2
28.2090_77.5944.png,28.209,77.5944,POINT (77.5944 28.209),40,Cropland,confident,0.94073486328125,16384,"{10: 423, 30: 125, 40: 15413, 50: 423}",2
28.7354_77.2146.png,28.7354,77.2146,POINT (77.2146 28.7354),50,Built-up,confident,0.78887939453125,16384,"{10: 3111, 30: 166, 40: 129, 50: 12925, 60: 53}",1
28.7591_77.5443.png,28.7591,77.5443,POINT (77.5443 28.7591),40,Cropland,confident,0.93927001953125,16384,"{10: 277, 20: 18, 30: 288, 40: 15389, 50: 411, 60: 1}",2
28.2855_76.8943.png,28.2855,76.8943,POINT (76.8943 28.2855),40,Cropland,confident,0.7369384765625,16384,"{10: 2999, 20: 1, 30: 140, 40: 12074, 50: 1138, 60: 32}",2
28.6678_77.5733.png,28.6678,77.5733,POINT (77.5733 28.6678),40,Cropland,confident,0.91998291015625,16384,"{10: 198, 20: 49, 30: 734, 40: 15073, 50: 178, 60: 12, 80: 140}",2
28.6942_77.2558.png,28.6942,77.2558,POINT (77.2558 28.6942),10,Tree_cover,confident,0.6617431640625,16384,"{10: 10842, 20: 15, 30: 1148, 40: 133, 50: 4224, 60: 22}",6
28.9678_76.8822.png,28.9678,76.8822,POINT (76.8822 28.9678),40,Cropland,confident,0.8043212890625,16384,"{10: 685, 20: 484, 30: 223, 40: 13178, 50: 1812, 60: 1, 80: 1}",2
28.5678_77.4944.png,28.5678,77.4944,POINT (77.4944 28.5678),50,Built-up,confident,0.96368408203125,16384,"{10: 26, 30: 46, 40: 111, 50: 15789, 60: 303, 80: 109}",1
28.9442_77.0146.png,28.9442,77.0146,POINT (77.0146 28.9442),40,Cropland,confident,0.97796630859375,16384,"{10: 325, 20: 34, 30: 2, 40: 16023}",2
28.2056_77.5821.png,28.2056,77.5821,POINT (77.5821 28.2056),40,Cropland,confident,0.93316650390625,16384,"{10: 365, 30: 214, 40: 15289, 50: 505, 60: 11}",2
28.5678_77.2910.png,28.5678,77.291,POINT (77.291 28.5678),50,Built-up,confident,0.54913330078125,16384,"{10: 6683, 20: 22, 30: 494, 40: 154, 50: 8997, 60: 34}",1
28.4266_77.4944.png,28.4266,77.4944,POINT (77.4944 28.4266),40,Cropland,confident,0.8236083984375,16384,"{10: 620, 20: 4, 30: 928, 40: 13494, 50: 1283, 60: 5, 80: 50}",2
28.5854_77.2734.png,28.5854,77.2734,POINT (77.2734 28.5854),50,Built-up,confident,0.69000244140625,16384,"{10: 4782, 30: 23, 40: 220, 50: 11305, 60: 39, 80: 15}",1
28.3943_76.9822.png,28.3943,76.9822,POINT (76.9822 28.3943),40,Cropland,confident,0.77923583984375,16384,"{10: 3553, 30: 23, 40: 12767, 50: 41}",2
28.5355_77.3409.png,28.5355,77.3409,POINT (77.3409 28.5355),50,Built-up,confident,0.560791015625,16384,"{10: 4954, 20: 2, 30: 485, 40: 688, 50: 9188, 60: 379, 80: 688}",1
28.4556_77.5443.png,28.4556,77.5443,POINT (77.5443 28.4556),40,Cropland,confident,0.7335205078125,16384,"{10: 341, 20: 8, 30: 964, 40: 12018, 50: 2688, 60: 365}",2
28.7442_77.3233.png,28.7442,77.3233,POINT (77.3233 28.7442),10,Tree_cover,confident,0.58660888671875,16384,"{10: 9611, 20: 28, 30: 210, 40: 801, 50: 5640, 60: 94}",6
28.2178_77.3943.png,28.2178,77.3943,POINT (77.3943 28.2178),40,Cropland,confident,0.84820556640625,16384,"{10: 39, 20: 1, 30: 1654, 40: 13897, 50: 707, 60: 86}",2
28.9766_77.2646.png,28.9766,77.2646,POINT (77.2646 28.9766),40,Cropland,confident,0.9825439453125,16384,"{10: 5, 20: 55, 30: 55, 40: 16098, 50: 163, 60: 8}",2
28.9266_76.8910.png,28.9266,76.891,POINT (76.891 28.9266),40,Cropland,confident,0.84722900390625,16384,"{10: 1805, 20: 157, 30: 352, 40: 13881, 50: 93, 60: 96}",2
28.3590_76.9443.png,28.359,76.9443,POINT (76.9443 28.359),10,Tree_cover,confident,0.814208984375,16384,"{10: 13340, 30: 36, 40: 1985, 50: 1023}",6
28.4678_76.9558.png,28.4678,76.9558,POINT (76.9558 28.4678),40,Cropland,confident,0.980224609375,16384,"{10: 246, 30: 78, 40: 16060}",2
28.3590_77.1410.png,28.359,77.141,POINT (77.141 28.359),40,Cropland,confident,0.52520751953125,16384,"{10: 855, 20: 51, 30: 1418, 40: 8605, 50: 5344, 60: 111}",2
28.4766_76.9409.png,28.4766,76.9409,POINT (76.9409 28.4766),40,Cropland,confident,0.91204833984375,16384,"{10: 979, 30: 363, 40: 14943, 50: 39, 60: 60}",2
28.4057_77.2822.png,28.4057,77.2822,POINT (77.2822 28.4057),50,Built-up,mixed,0.392333984375,16384,"{10: 1234, 20: 73, 30: 4115, 40: 3687, 50: 6428, 60: 829, 80: 18}",1
28.4590_77.4558.png,28.459,77.4558,POINT (77.4558 28.459),40,Cropland,confident,0.65399169921875,16384,"{10: 428, 20: 81, 30: 4489, 40: 10715, 50: 166, 60: 505}",2
28.7266_76.9321.png,28.7266,76.9321,POINT (76.9321 28.7266),40,Cropland,confident,0.73492431640625,16384,"{10: 573, 20: 328, 30: 1488, 40: 12041, 50: 1889, 60: 65}",2
28.7557_76.9910.png,28.7557,76.991,POINT (76.991 28.7557),50,Built-up,confident,0.68878173828125,16384,"{10: 603, 20: 62, 30: 1055, 40: 3069, 50: 11285, 60: 310}",1
28.7943_77.3145.png,28.7943,77.3145,POINT (77.3145 28.7943),50,Built-up,confident,0.85748291015625,16384,"{10: 1427, 20: 3, 30: 202, 40: 640, 50: 14049, 60: 63}",1
28.2442_77.3822.png,28.2442,77.3822,POINT (77.3822 28.2442),40,Cropland,confident,0.6856689453125,16384,"{10: 368, 30: 1353, 40: 11234, 50: 3396, 60: 25, 80: 8}",2
28.3057_77.6234.png,28.3057,77.6234,POINT (77.6234 28.3057),40,Cropland,confident,0.94586181640625,16384,"{10: 52, 20: 1, 30: 770, 40: 15497, 50: 32, 60: 32}",2
28.4442_77.4734.png,28.4442,77.4734,POINT (77.4734 28.4442),40,Cropland,confident,0.7474365234375,16384,"{10: 545, 20: 2, 30: 672, 40: 12246, 50: 2841, 60: 1, 80: 77}",2
28.8767_77.2646.png,28.8767,77.2646,POINT (77.2646 28.8767),40,Cropland,confident,0.7799072265625,16384,"{10: 545, 20: 178, 30: 493, 40: 12778, 50: 2385, 60: 5}",2
28.3090_77.1322.png,28.309,77.1322,POINT (77.1322 28.309),40,Cropland,confident,0.68524169921875,16384,"{10: 2042, 30: 1283, 40: 11227, 50: 870, 60: 129, 80: 833}",2
28.5057_77.4145.png,28.5057,77.4145,POINT (77.4145 28.5057),40,Cropland,confident,0.599609375,16384,"{10: 3011, 20: 92, 30: 1795, 40: 9824, 50: 1441, 60: 154, 80: 67}",2
28.7943_77.5322.png,28.7943,77.5322,POINT (77.5322 28.7943),50,Built-up,mixed,0.3218994140625,16384,"{10: 5230, 20: 1683, 30: 532, 40: 3661, 50: 5274, 60: 4}",1
28.4556_77.6234.png,28.4556,77.6234,POINT (77.6234 28.4556),40,Cropland,confident,0.812255859375,16384,"{10: 495, 20: 3, 30: 667, 40: 13308, 50: 1639, 60: 204, 80: 68}",2
